ID,名刺画像ファイル名（表）,名刺画像ファイル名（裏）,回答日時,テスト回答,Q.01_社員CD（8桁）,Q.02_お客様の主な業界,Q.03_打ち合わせ種類（複数選択可）,Q.04_【打合せ内容】フリー入力,Q.05_【打合せ内容】イメージ図・ポンチ絵,Q.06_【打合せ内容】緊急度（複数選択可）,Q.07_【打合せ内容】営業フォロー担当者（例：支店名＋営業氏名）,Q.08_【案件情報】案件名（ライン名・装置名など）,Q.09_【案件情報】必要時期(見込時期),Q.10_【案件情報】案件種別,Q.11_【案件情報】開発要望（THKに対する新製品の開発要望があればチェックを入れてください。）,Q.12_カタログの請求：総合,Q.13_カタログ請求：要素部品,Q.14_カタログ請求：事業開発,Q.15_カタログ請求：IMT,Q.16_カタログの請求：フリー入力(上記カタログ以外の場合)
1122,0008000091_00446_1.jpg,,2025/4/11 12:39,通常回答,11019137,一般産業機械,アクチュエータ,以前アイシン向けに洗浄機へSKRご採用頂いたが、トラブルが多くその後どうなっているかアイシンの営業担当に聞いてみたい。,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1125,0008000091_00447_1.jpg,,2025/4/11 12:41,通常回答,11003073,一般産業機械,アクチュエータ,,手書きデータ,挨拶・売込み,,,それ以降,,,,,,,
1130,0008000091_00448_1.jpg,,2025/4/11 12:43,通常回答,11016087,一般産業機械,SIGNAS,"搬送台車の情報収集の為来場
現状AGVやAMRなど様々な搬送台車を導入している。
搬送質量は2t〜100kgで様々
環境に応じた搬送台車を選定したく情報収集
悪路に強いのはすごくいいとの事。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1133,0008000091_00449_1.jpg,,2025/4/11 12:44,通常回答,11021059,工作機械,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"デパレタイズの検討
納入された加工部品の入った箱を手押し台車に移し替える作業を自動化したい",手書きデータ,営業打合せ希望(客先要望),小牧　當林さん,,それ以降,今回限り,,,,,,
1136,0008000091_00450_1.jpg,,2025/4/11 12:45,通常回答,11021059,工作機械,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"デパレタイズの検討
納入された加工部品の入った箱を手押し台車に移し替える作業を自動化したい",手書きデータ,営業打合せ希望(客先要望),小牧　當林さん,,それ以降,今回限り,,,,,,
1141,0008000091_00451_1.jpg,,2025/4/11 12:45,通常回答,11023109,輸送機器（自動車等）,SIGNAS,"停止する精度はどの程度かの確認が初めにあり、その後自動化を進めているのかを確認。
なるべく人を減らしたいと思っており、導入の検討段階。
便利な機能としてはもう少し頭を低くしたい。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1144,0008000091_00452_1.jpg,0008000091_00452_2.jpg,2025/4/11 12:49,通常回答,"11086712
",輸送機器（自動車等）,該当なし,,手書きデータ,挨拶・売込み,,,,,,,,,,
1148,0008000091_00453_1.jpg,,2025/4/11 12:52,通常回答,11003073,輸送機器（自動車等）,PRS･TNH,ならいハンド興味あり。ワーク重量15kgぐらい。,手書きデータ,カタログ希望、情報収集,豊田支店　三浦さん,ワークの移載にならいハンド。,それ以降,,,,,,,
1149,0008000091_00454_1.jpg,,2025/4/11 12:52,通常回答,11012066,一般産業機械,アクチュエータ,"昨年SMC製の電動アクチュエーターを使った試作機を作ったとのこと。
まだ入社2年目とのことでボールねじの仕組みや各メーカーの特徴などをご説明しました。
THK製を使っていただける様に折を見てフォローいただければと思います。",手書きデータ,説明員判断でフォローが必要,,,それ以降,今回限り,,,,,,
1151,0008000091_00455_1.jpg,,2025/4/11 12:53,通常回答,11005060,一般産業機械,要素部品,新製品情報収集,手書きデータ,挨拶・売込み,,,,,,,,,,
1154,0008000091_00456_1.jpg,0008000091_00456_2.jpg,2025/4/11 12:57,通常回答,11091650,一般産業機械,アクチュエータ,KRの組み合わせ使用に興味あり,手書きデータ,カタログ希望、情報収集,,,,,,直動総合ｶﾀﾛｸﾞ / 515J/電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J/ﾕﾆｯﾄｿﾘｭｰｼｮﾝ総合ｶﾀﾛｸﾞ / 427-4,,,LMｶﾞｲﾄﾞｱｸﾁｭｴｰﾀ KR-RL 左右ねじ仕様 / L-68,
1160,0008000091_00457_1.jpg,0008000091_00457_2.jpg,2025/4/11 13:03,通常回答,11090185,一般産業機械,要素部品,"大型産業機械の設計・開発をご担当。
以前、分割状態で搬送せざるを得ないような大型装着で、つなぎ仕様のガイドが必要になった際、つなぎ精度がラフでも支障がない『ローロン製ホイールガイド』を使用されたことがあった。
今回、THK製の同等品があると聞いたため、確認のためご来場。
ローロン製と比較して性能差はほとんどないが、供給安定性の面でご安心いただける点をご説明した。
また、LMガイドにおいても同様にラフなつなぎ精度でも乗り移りが可能なレールがあると良いとのことで、『次世代リニア搬送システム』に使用されている『つなぎ部のゴムレール』のようなものの供給をご希望とのこと。",手書きデータ,カタログ希望、情報収集,,,,,,,,ﾕｰﾃｨﾘﾃｨｽﾗｲﾄﾞ ATG / C-06-1/Advanced Wheel Guide (AWG) / C-10-1,,
1161,0008000091_00458_1.jpg,,2025/4/11 13:04,通常回答,11012066,一般産業機械,アクチュエータ,"昨年SMC製の電動アクチュエーターを使った試作機を作ったとのこと。
まだ入社2年目とのことでボールねじの仕組みや各メーカーの特徴などをご説明しました。
THK製を使っていただける様に折を見てフォローいただければと思います。",手書きデータ,説明員判断でフォローが必要,,,それ以降,今回限り,,,,,,
1162,0008000091_00459_1.jpg,,2025/4/11 13:05,通常回答,11090010,一般産業機械,要素部品,"圧入タイプのリニアブッシュを2m／sで使用したい。
海外からメーカー名も同様の問い合わせで1m／sと解答されている様です。",手書きデータ,カタログ希望、情報収集,,,それ以降,,,,,,,
1164,0008000091_00460_1.jpg,,2025/4/11 13:09,通常回答,11015087,一般産業機械,要素部品,情報収集の為来場,手書きデータ,挨拶・売込み,,,,,,,,,,
1165,0008000091_00461_1.jpg,,2025/4/11 13:09,通常回答,11012066,半導体/液晶,SIGNAS,"SDカード製造の後工程に搬送ロボットを検討中。
パッケージされたあとなのでクリーン環境の制限はひとまず考慮せずに搬送ロボを探しているとのこと。
ロボにアームを取り付けてカゴを乗せて走るイメージ。
25年9月には発注に向けた手続きを進めたいとのこと。
提案歓迎とのことでフォローアップよろしくお願いします。",手書きデータ,営業打合せ希望(客先要望),,,6ヶ月以内,開発（試作）,,,,,,
1166,0008000091_00462_1.jpg,,2025/4/11 13:10,通常回答,11023109,その他,要素部品,車内設備的に使えるものがあるのではないかということで、見にきてくださった。,手書きデータ,挨拶・売込み,,,,,,,,,,
1168,0008000091_00463_1.jpg,0008000091_00463_2.jpg,2025/4/11 13:15,通常回答,11019146,電気/電子部品,要素部品/アクチュエータ,"カシメ装置案件あり。
シリンダー+スプラインにて検討中。
必要推力1000N程。
PCも紹介済み。",手書きデータ,営業打合せ希望(THK要望),浜松支店　武田和大,カシメ装置,3ヶ月以内,今回限り,,,,,,
1171,0008000091_00464_1.jpg,,2025/4/11 13:17,通常回答,11498189,その他,該当なし,ハンコ製造。アメリカにもハンコ需要があり関税対策について質問あり。調達の仕事も携わっており納期問題で以前は苦労したとの事。,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1175,0008000091_00465_1.jpg,,2025/4/11 13:18,通常回答,11498189,電気/電子部品,該当なし,保全関係。edge興味あり,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1180,0008000091_00466_1.jpg,,2025/4/11 13:20,通常回答,11005060,一般産業機械,アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"名古屋で10月に開催されるMECT向けデモ機の製作をする。
XYZのユニットが欲しい。
時間がないため、至急選定をしたい",手書きデータ,大至急 営業訪問,金沢支店 池田佳之,MECT向けデモ機製作案件,3ヶ月以内,今回限り,,電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J/ﾕﾆｯﾄｿﾘｭｰｼｮﾝ総合ｶﾀﾛｸﾞ / 427-4,,,,
1182,0008000091_00467_1.jpg,,2025/4/11 13:20,通常回答,11021059,工作機械,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"デパレタイズの検討
納入された加工部品の入った箱を手押し台車に移し替える作業を自動化したい",手書きデータ,営業打合せ希望(客先要望),小牧　當林さん,,それ以降,今回限り,,,,,,
1183,0008000091_00468_1.jpg,,2025/4/11 13:20,通常回答,11005060,一般産業機械,アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"名古屋で10月に開催されるMECT向けデモ機の製作をする。
XYZのユニットが欲しい。
時間がないため、至急選定をしたい",手書きデータ,大至急 営業訪問,金沢支店 池田佳之,MECT向けデモ機製作案件,3ヶ月以内,今回限り,,電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J/ﾕﾆｯﾄｿﾘｭｰｼｮﾝ総合ｶﾀﾛｸﾞ / 427-4,,,,
1184,0008000091_00469_1.jpg,,2025/4/11 13:23,通常回答,11021059,その他,SIGNAS,"川崎重工(岐阜)出向中
部品の搬送にAGV検討棚
試走のご案内",手書きデータ,営業打合せ希望(客先要望),小牧　山田さん,,それ以降,今回限り,,,,,,
1185,0008000091_00470_1.jpg,,2025/4/11 13:26,通常回答,11003073,輸送機器（自動車等）,該当なし,ボデー　シャーシ担当の保全,手書きデータ,挨拶・売込み,豊田支店　桑田さん,,それ以降,,,,,,,
1186,,,2025/4/11 13:29,通常回答,11006507,電気/電子部品,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),オリコン。パレタイジング。カタログ一式ご要望,手書きデータ,説明員判断でフォローが必要,IMT矢崎,パレタイジング,1年以内,,,,,,,パレタイジング。オリコン一式
1187,0008000091_00472_1.jpg,,2025/4/11 13:29,通常回答,11003073,その他,該当なし,awg18の1000ストローク。装置の移動に検討。ワーク重量60kg。オザック競合,手書きデータ,カタログ希望、情報収集,,,それ以降,今回限り,,,,,,
1188,0008000091_00473_1.jpg,,2025/4/11 13:31,通常回答,1108908,一般産業機械,アクチュエータ,"色んなバンドを確認しに展示会へ来場。
ワークが重いもので対応を言われましたので、KRの左右ねじを紹介。
カタログ渡し済。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1189,0008000091_00474_1.jpg,,2025/4/11 13:34,通常回答,11089058,一般産業機械,アクチュエータ,"試験機でアクチュエータ興味があり。
他メーカー使用あり。
アクチュエータ総合送ってほしい。",手書きデータ,カタログ希望、情報収集,,,,,,電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J,,,,
1190,0008000091_00475_1.jpg,,2025/4/11 13:34,通常回答,11093153,半導体/液晶,要素部品,高真空かでスライド、現状チタン軸に銅ナットスライド、かじる。ＤLC耐久難。対応スプラインで代用できないか,手書きデータ,説明員判断でフォローが必要/カタログ希望、情報収集,,,,開発（試作）,,,,,,
1191,0008000091_00476_1.jpg,0008000091_00476_2.jpg,2025/4/11 13:36,通常回答,11024061,医療,要素部品/新製品(RT)/アクチュエータ,コンタクトレンズの製造会社。補修品でガイド等を購入することはあり。勉強のため来展。ガイド、ボールネジ、アクチュエータ紹介。,手書きデータ,挨拶・売込み,,,,,,,,,,
1192,0008000091_00477_1.jpg,,2025/4/11 13:36,通常回答,11093153,一般産業機械,要素部品,三浦さんよろしくと,手書きデータ,挨拶・売込み,小牧支店　三浦さん,,,,,,,,,
1193,0008000091_00478_1.jpg,,2025/4/11 13:37,通常回答,11023109,その他,要素部品/アクチュエータ,"ATG、AWGについてカタログを渡しました。
帰ったらすぐ見積もりを投げるとのこと。
2本仕様で、AWG18を検討されていました。

電動アクチュエータのカタログも欲しいとのことでした。",手書きデータ,説明員判断でフォローが必要/カタログ希望、情報収集,,,,,,電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J,,ﾕｰﾃｨﾘﾃｨｽﾗｲﾄﾞ ATG / C-06-1/Advanced Wheel Guide (AWG) / C-10-1,,
1194,0008000091_00479_1.jpg,,2025/4/11 13:38,通常回答,11093153,一般産業機械,要素部品,三浦さんよろしくと,手書きデータ,挨拶・売込み,小牧支店　三浦さん,,,,,,,,,
1196,0008000091_00480_1.jpg,,2025/4/11 13:41,通常回答,11498189,輸送機器（自動車等）,OMNIedge,"衣浦保全。edge興味あり。
ガイド破損事例やedgeセミナーを開いて欲しい。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1197,0008000091_00481_1.jpg,0008000091_00481_2.jpg,2025/4/11 13:42,通常回答,11091650,輸送機器（自動車等）,要素部品,"長さ5mの搬送ラインを検討中　ジェイテクトさんから連絡するそうです
",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1198,0008000091_00482_1.jpg,0008000091_00482_2.jpg,2025/4/11 13:45,通常回答,11024061,その他,要素部品/アクチュエータ,"ブラシ等の化学製品を製造する会社。現在、新設設備の基礎検討を行なっているとのこと。検討が終わればそのうち設備にガイド等使うと思うため、来展してどんな製品あるか見学に来た。
どんな設備については確認できていないため、フォローの必要あり。",手書きデータ,営業打合せ希望(THK要望)/説明員判断でフォローが必要,豊田支店　岡和田,,3ヶ月以内,開発（試作）,開発要望あり,,,,,
1199,0008000091_00483_1.jpg,,2025/4/11 13:46,通常回答,11005060,工作機械,要素部品,atg.AWG等の紹介。,手書きデータ,挨拶・売込み,,,,,,,,,,
1200,0008000091_00484_1.jpg,,2025/4/11 13:47,通常回答,11003073,輸送機器（自動車等）,該当なし,,手書きデータ,挨拶・売込み,,,,,,,,,,
1202,,,2025/4/11 13:50,通常回答,11023109,輸送機器（自動車等）,アクチュエータ,"IMT井口さん、堀川さん開発の昇降ユニットとスルードライブが設備で使えるかも。
用途はパレットリフターなど。
ベルトだと切れる恐れがあるので、リジットで使えるのがいいかもということ。

値段を知りたいと言っていたので、価格にやっては案件につながるかも。",手書きデータ,説明員判断でフォローが必要/カタログ希望、情報収集,,,,,,,,,,
1203,0008000091_00486_1.jpg,,2025/4/11 13:51,通常回答,11099084,輸送機器（自動車等）,該当なし,動剛性測定の説明会を希望します。営業フォローお願いします。,手書きデータ,営業打合せ希望(THK要望),,,,,,,,,,
1204,0008000091_00487_1.jpg,,2025/4/11 13:51,通常回答,11099084,輸送機器（自動車等）,該当なし,動剛性測定の説明会を希望します。営業フォローお願いします。,手書きデータ,営業打合せ希望(THK要望),,,,,,,,,,
1205,0008000091_00488_1.jpg,,2025/4/11 13:51,通常回答,11124549,工作機械,要素部品,,手書きデータ,説明員判断でフォローが必要,"浜松支店松本
計算ソフトでSHSの形番が出てこないとのこと。
ガイドを壁掛けで使用する予定。",,,今回限り,,,,,,
1206,0008000091_00489_1.jpg,,2025/4/11 13:53,通常回答,11023109,その他,要素部品,"消防車の上の装置のスライドをしたいとのこと。
雨ざらしで耐食性も必要。
ATGやガイドを検討されたのでカタログをお渡しした。",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1207,,,2025/4/11 13:53,通常回答,11019119,一般産業機械,SIGNAS,建屋間搬送でagv検討中,手書きデータ,説明員判断でフォローが必要,,,1年以内,今回限り,,,,,,
1209,0008000091_00491_1.jpg,,2025/4/11 13:55,通常回答,11012066,一般産業機械,要素部品,"微細粉塵による破損対策について

【使用状況】
お茶やコーヒーの包装機に当社のガイドが使用されている。

【課題の発生】
近年売れ筋となっている抹茶の包装機において、抹茶の微細粉塵と油分が混ざり合うことで、粉がガイド内部に侵入し、ボールを押し潰すような形で破損を引き起こすという不具合が発生している。

【対応内容】
お客様に対し、防塵対策の必要性およびその方法についてご説明を実施。

THK静岡支店から定期的に訪問していただいていたみたいなのでまた訪問をよろしくお願いします。",手書きデータ,説明員判断でフォローが必要,静岡支店　松本課長,,それ以降,今回限り,開発要望あり,,,,,
1214,0008000091_00492_1.jpg,,2025/4/11 13:58,通常回答,11124549,一般産業機械,アクチュエータ,"アクチュエーター興味あり。
IAIが多いとのこと
LMガイドNSKとTHK半々ぐらいで使用。",手書きデータ,挨拶・売込み,,,,,,,,,,
1215,0008000091_00493_1.jpg,,2025/4/11 13:59,通常回答,11023109,工作機械,要素部品,"atg、awgの検討。
あとはメンテナンスや自動化の流れのヒアリングを行い、今後の開発に活かしていきたい。
",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1217,0008000091_00494_1.jpg,0008000091_00494_2.jpg,2025/4/11 14:01,通常回答,11086712,一般産業機械,要素部品,"情報収集のため来場
",手書きデータ,カタログ希望、情報収集,,,,,,直動総合ｶﾀﾛｸﾞ / 515J,,,,
1218,0008000091_00495_1.jpg,,2025/4/11 14:02,通常回答,1149819,その他,該当なし,マキタの製品開発ではなくて新しい事を考えていく部隊とのこと。edgeサービスを紹介,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1219,0008000091_00496_1.jpg,,2025/4/11 14:05,通常回答,85135,輸送機器（自動車等）,要素部品,"高級車用のシート開発で、検討したい。
滑らかな動きが魅力的。
AWG18-400で、いくらぐらい？
",手書きデータ,営業打合せ希望(客先要望),,,それ以降,開発（試作）,,,,,,
1220,0008000091_00497_1.jpg,,2025/4/11 14:05,通常回答,11023109,一般産業機械,要素部品,"試験設計で、手感で判断することも多いようで、ガイドよりより少しコリコリしたような感覚なのでATG、AWGがよかったとのこと。

カタログを配布した。",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1221,0008000091_00498_1.jpg,,2025/4/11 14:06,通常回答,11090010,FAロボット製造業,要素部品,"クロスローラリングをご使用いただいておりますが、それほど剛性のいらない取り扱いやすいクロスローラリングを求められております、
クロスローラリングは同社がロボット設計にご使用いただいております",手書きデータ,カタログ希望、情報収集,,,それ以降,,,,,,,
1222,0008000091_00499_1.jpg,,2025/4/11 14:06,通常回答,11090010,FAロボット製造業,要素部品,"クロスローラリングをご使用いただいておりますが、それほど剛性のいらない取り扱いやすいクロスローラリングを求められております、
クロスローラリングは同社がロボット設計にご使用いただいております",手書きデータ,カタログ希望、情報収集,,,それ以降,,,,,,,
1223,0008000091_00500_1.jpg,,2025/4/11 14:11,通常回答,11081019,電気/電子部品,要素部品/SIGNAS,以前にAMRの販売をしておりSIGNASに興味あり、サインポイント誘導方式の場合のメリットとご理解頂きカタログチラシを希望されお渡ししました,手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1224,0008000091_00501_1.jpg,,2025/4/11 14:13,通常回答,11093153,一般産業機械,要素部品,RV減速を使ったFA設備部門。回転系が多い,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1225,0008000091_00502_1.jpg,,2025/4/11 14:14,通常回答,11089058,一般産業機械,要素部品,"タイと日本をこれから対応されるとの事。
THK使用多い。",手書きデータ,挨拶・売込み,,,,,,,,,,
1226,0008000091_00503_1.jpg,,2025/4/11 14:16,通常回答,11019119,輸送機器（自動車等）,要素部品,挨拶,手書きデータ,挨拶・売込み,,,1年以内,開発（試作）,,,,,,
1227,0008000091_00504_1.jpg,0008000091_00504_2.jpg,2025/4/11 14:17,通常回答,1071,工作機械,要素部品,"2026JIMTOF 出展機のミーティングを4月10日に開始
EV化に伴いワークは大型化するが重量は軽くなる為、小推力にて大ワークを回転させる事がコンセプトの事
RT等は認知済み",手書きデータ,営業打合せ希望(THK要望),大阪支店　寺下,,,,,,,,,
1229,0008000091_00505_1.jpg,,2025/4/11 14:20,通常回答,11005060,一般産業機械,要素部品,情報収集のみ,手書きデータ,挨拶・売込み,,,,,,,,,,
1230,0008000091_00506_1.jpg,,2025/4/11 14:21,通常回答,11021059,輸送機器（自動車等）,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"門型加工機にクレーンでワーク(10t)を乗せた後のアライメント
現状ハンマーで叩いて手動でアライメントしているが安全面を考慮して自動化していきたい

",手書きデータ,営業打合せ希望(客先要望),矢崎さん打ち合わせ済み,,それ以降,開発（試作）,,,,,,
1232,0008000091_00507_1.jpg,,2025/4/11 14:23,通常回答,11498189,その他,要素部品,"設計会社のシステム担当。
社内公募でメカを設計することになり色々相談にのって欲しいとのこと。簡単な搬送装置を検討しており、勉強の意味合いもありアクチュエーターは使用不可とのこと。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1233,0008000091_00508_1.jpg,,2025/4/11 14:23,通常回答,11093153,一般産業機械,要素部品,ローダ用長尺ガイド、いつもつなぎピッチ60ミリ（g寸法30）だが40で入ってきた。間違いの無いようしたい。客先で指示を入れる。THKでもチェック体制をつくって欲しい,手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1234,,,2025/4/11 14:23,通常回答,11023109,輸送機器（自動車等）,要素部品,"AWG、ATGに興味あり。
カタログ配布と、ヒアリングを行い、開発に役立てる。",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1235,0008000091_00510_1.jpg,,2025/4/11 14:23,通常回答,11086712,輸送機器（自動車等）,要素部品/アクチュエータ,改善でアクチュエーターを使用するかもしれない,手書きデータ,カタログ希望、情報収集,,,,,,,,,LMｶﾞｲﾄﾞｱｸﾁｭｴｰﾀ KR-RL 左右ねじ仕様 / L-68,KRシリーズ総合カタログ発送希望
1236,0008000091_00511_1.jpg,,2025/4/11 14:23,通常回答,11016087,輸送機器（自動車等）,アクチュエータ,"シリンダータイプのアクチュエータ探しているとの事。
アクチュエーター総合カタログ希望。
ホームページでも参照可能な旨伝えた所、そちらで確認するとの事。
",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1239,0008000091_00512_1.jpg,,2025/4/11 14:26,通常回答,11089058,商社,該当なし,"来場ご挨拶。
市場動向打合せ。",手書きデータ,挨拶・売込み,,,,,,,,,,
1240,0008000091_00513_1.jpg,,2025/4/11 14:26,通常回答,11089058,商社,該当なし,"来場ご挨拶。
市場動向打合せ。",手書きデータ,挨拶・売込み,,,,,,,,,,
1243,0008000091_00514_1.jpg,,2025/4/11 14:28,通常回答,11012066,その他,PRS･TNH,"水耕栽培における無人間引きアプリケーションの検討について

【背景】
葉物野菜の水耕栽培において、不要な葉を無人で間引くためのアプリケーションを探している。
PRSの紹介をご希望。

【対応依頼】
FA石澤さん、PRSの詳細な紹介および技術的なフォローをお願いいたします。",手書きデータ,営業打合せ希望(THK要望),,水耕栽培における無人間引きハンド,3ヶ月以内,開発（試作）,,,,,,
1244,0008000091_00515_1.jpg,,2025/4/11 14:28,通常回答,11003073,その他,要素部品,,手書きデータ,挨拶・売込み,,,,,,,,,,
1245,0008000091_00516_1.jpg,,2025/4/11 14:31,通常回答,11024061,物流（運輸/倉庫）,要素部品,搬送にガイドよく使うとのこと。駆動エアで使っているところがまだ多いとのこと。管理側としては電動化を進めたい意向はあるが、部品故障等のトラブル発生時の融通がエアの方が効くという保全の観点から中々進んでいないとのこと。トラブル時の不安解消できれば需要ある可能性あるため、追加ヒアリング必要と判断。,手書きデータ,営業打合せ希望(THK要望)/挨拶・売込み,,,,,,,,,,
1247,0008000091_00517_1.jpg,0008000091_00517_2.jpg,2025/4/11 14:37,通常回答,1071,輸送機器（自動車等）,OMNIedge,"今年より予兆保全の担当
LMガイドなどの予兆保全のアルゴニズムを検討しているが苦戦中との事
直動と回転を簡単に説明
後日、OMNI edge担当者から連絡させる事伝えています
コンタクトをお願いします

日頃、豊田支店　三浦さんと打ち合わせしているとの事(LM 要素部品)",手書きデータ,営業打合せ希望(THK要望),,,,,,,,,,
1248,,,2025/4/11 14:38,通常回答,11011067,電気/電子部品,アクチュエータ,"以前はデンソーアグリに所属、現在はデンソーに使用に所属しています。
本日は情報収集のために来場。
現在のデンソーの担当者を知らないので来場。",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1249,0008000091_00519_1.jpg,0008000091_00519_2.jpg,2025/4/11 14:39,通常回答,11024061,その他,要素部品,自身アテンドで来展。試作機にできるだけコンパクトなアクチュエータの要望あり。KR15の最小ストロークのものの実物を見てもらい検討視野に入れるとのこと。条件としては2秒で10mmストロークさせたいとのこと。詳細後日追加ヒアリングの必要あり。,手書きデータ,説明員判断でフォローが必要,豊田支店　岡和田,,3ヶ月以内,開発（試作）,,,,,,
1250,0008000091_00520_1.jpg,,2025/4/11 14:39,通常回答,11019119,一般産業機械,要素部品,,手書きデータ,挨拶・売込み,,,,,,,,,,
1251,0008000091_00521_1.jpg,,2025/4/11 14:40,通常回答,11091650,一般産業機械,該当なし,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1253,0008000091_00522_1.jpg,,2025/4/11 14:41,通常回答,11089058,一般産業機械,要素部品,総合カタログが新しくなっている為、送ってほしい。,手書きデータ,カタログ希望、情報収集,,,,,,直動総合ｶﾀﾛｸﾞ / 515J,,,,
1254,0008000091_00523_1.jpg,,2025/4/11 14:43,通常回答,11012066,FAロボット製造業,OMNIedge,"三菱電機のモーターの予兆保全ができても、ガイドやスピンドルなど装置一式の状態がIoT化できないといけない。
その点、OMNIedgeのなどであらゆる情報を飛ばせる様になれば普及するだろうとお考え。

",手書きデータ,カタログ希望、情報収集,,,それ以降,今回限り,,,,,,
1255,0008000091_00524_1.jpg,0008000091_00524_2.jpg,2025/4/11 14:45,通常回答,11018559,一般産業機械,PRS･TNH,"異形ワークの保持にTNHをご紹介。
その後、トークシステムブースもご紹介。
トーク経由のユニット化引き合いの可能性あり",手書きデータ,説明員判断でフォローが必要,豊田支店　奥田彰郎,,,今回限り,,,,,,
1256,0008000091_00525_1.jpg,0008000091_00525_2.jpg,2025/4/11 14:46,通常回答,11006507,電気/電子部品,ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),ピエゾステージのカタログ一式ご要望,手書きデータ,説明員判断でフォローが必要,IMT矢崎,,,,,,,,,ピエゾステージのカタログ一式ご要望
1257,0008000091_00526_1.jpg,0008000091_00526_2.jpg,2025/4/11 14:46,通常回答,11016087,輸送機器（自動車等）,アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"シートの骨格 12kg
24kg可搬のロボットを使用
ロボット走行時検討　
質量:数百kg
速度:500mm/s
st:4000mm
位置決めは精度不要
予算200万程
設計構想の段階
発注が納期３ヶ月希望
年末連休工事で設備導入
猿投工場向けの案件

MRT紹介済み
カタログお渡し願います。

その他シャッターの案内でATG興味あり",手書きデータ,大至急 営業訪問,豊田支店　木田TL,ロボット走行軸,1年以内,今回限り,,,,,,
1260,0008000091_00527_1.jpg,,2025/4/11 14:52,通常回答,11084761,一般産業機械,要素部品,"裁断器のメーカー
ＡTＧのカタログ欲しい
AWＧカタログを持って帰った
安価で高負荷に使える案内に興味",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
1264,0008000091_00528_1.jpg,,2025/4/11 14:54,通常回答,11090010,その他,該当なし,"藤越殿の営業担当とサポートユニットに使う回転ベアリングの打ち合わせをしました。
昨日の展示会でいただいた100トンプレスのボールネジをサポートベアリングを今後打ち合わせさせていただきます。",手書きデータ,カタログ希望、情報収集,,,それ以降,,,,,,,
1265,0008000091_00529_1.jpg,,2025/4/11 14:56,通常回答,11090010,一般産業機械,要素部品,1200ミリ昇降の案内にLMガイドを使用しているが、ベースを必要としていないボールスプライン使用に興味を示されています。,手書きデータ,カタログ希望、情報収集,,,それ以降,,,,,,,
